Date,Price,Open,High,Low,Change %,et_Import,et_Export,Eth_Imp_Exp_Blnc,GDB,Debt,PST
"Oct 01, 2019",29.5500,29.6600,29.6900,29.2800,0.24%,41.3,51.3,10,95.91,57,-1.28
"Sep 30, 2019",29.4800,29.4128,29.5500,29.4128,-0.24%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 27, 2019",29.5500,29.6128,29.7500,29.5500,0.02%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 26, 2019",29.5450,29.5816,29.6950,29.4873,-0.02%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 25, 2019",29.5500,29.4746,29.6200,29.4746,0.33%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 24, 2019",29.4521,29.5719,29.5719,29.4521,0.02%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 23, 2019",29.4461,29.5598,29.5916,29.4461,0.08%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 20, 2019",29.4229,29.5410,29.5489,29.4229,-0.43%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 19, 2019",29.5500,29.5698,29.6300,29.4923,0.03%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 18, 2019",29.5425,29.5303,29.6305,29.5303,-0.02%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 17, 2019",29.5476,29.5255,29.6355,29.5156,0.93%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 16, 2019",29.2762,29.5327,29.5511,29.2762,-0.55%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 13, 2019",29.4395,29.5422,29.5422,29.4395,0.85%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 12, 2019",29.1900,29.3453,29.3453,29.1900,-0.91%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 11, 2019",29.4584,29.5293,29.6339,29.4584,0.05%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 10, 2019",29.4440,29.5145,29.5316,29.4440,1.08%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 09, 2019",29.1300,29.4229,29.4229,29.1300,-1.19%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 06, 2019",29.4800,29.3269,29.4800,29.3269,0.34%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 05, 2019",29.3812,29.5124,29.6917,29.3812,-0.71%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 04, 2019",29.5900,29.4846,29.5900,29.3595,0.05%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 03, 2019",29.5750,29.4835,29.6650,29.3263,1.46%,83.6,45.5,-38.1,95.91,57,-1.28
"Sep 02, 2019",29.1500,29.3024,29.3085,29.1500,-0.51%,83.6,45.5,-38.1,95.91,57,-1.28
"Aug 30, 2019",29.2981,29.2925,29.2981,29.2858,-0.77%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 29, 2019",29.5250,29.4663,29.7150,29.1446,-0.08%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 28, 2019",29.5500,29.2858,29.5500,29.2858,1.03%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 27, 2019",29.2500,29.2636,29.2858,29.0000,0.86%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 26, 2019",29.0000,29.2636,29.2636,29.0000,-0.85%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 23, 2019",29.2473,29.3482,29.3482,29.0542,0.00%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 22, 2019",29.2473,29.3482,29.3546,29.0542,0.00%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 21, 2019",29.2473,29.3372,29.3482,29.0542,0.00%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 20, 2019",29.2473,29.3372,29.3372,29.2473,-0.12%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 19, 2019",29.2824,29.4021,29.4132,29.1302,0.33%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 16, 2019",29.1857,29.4386,29.4386,29.1668,0.04%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 15, 2019",29.1739,29.4176,29.4232,29.1739,-0.01%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 14, 2019",29.1778,29.3920,29.3973,29.1310,0.14%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 13, 2019",29.1377,29.3930,29.3986,29.1322,-0.14%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 12, 2019",29.1791,29.4165,29.4271,29.1790,0.66%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 09, 2019",28.9883,28.9883,29.0767,28.9883,-0.04%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 08, 2019",29.0008,29.0651,29.0651,29.0008,0.47%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 07, 2019",28.8646,29.0393,29.0393,28.8646,-0.73%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 06, 2019",29.0769,29.0452,29.1634,28.8794,0.09%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 05, 2019",29.0500,29.0619,29.2500,28.9907,0.01%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 02, 2019",29.0477,29.1541,29.1541,28.8218,-0.04%,46.5,63.3,16.8,95.91,57,-1.28
"Aug 01, 2019",29.0593,29.0543,29.2325,29.0543,0.00%,46.5,63.3,16.8,95.91,57,-1.28
"Jul 31, 2019",29.0598,29.0382,29.1463,28.8305,-0.03%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 30, 2019",29.0684,29.0456,29.1837,28.8738,-0.02%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 29, 2019",29.0743,29.0494,29.2475,29.0494,0.08%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 26, 2019",29.0500,29.0900,29.1500,28.8901,0.31%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 25, 2019",28.9599,29.0579,29.0579,28.9230,-0.05%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 24, 2019",28.9750,29.0250,29.0450,28.9750,-0.19%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 23, 2019",29.0300,28.9019,29.0300,28.5935,0.09%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 22, 2019",29.0050,29.0369,29.0550,28.7793,0.09%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 19, 2019",28.9798,29.0480,29.0861,28.7405,-0.16%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 18, 2019",29.0271,29.0377,29.0758,28.9384,0.12%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 17, 2019",28.9931,29.0218,29.0218,28.9382,0.48%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 16, 2019",28.8555,28.8555,28.8636,28.7962,-0.46%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 15, 2019",28.9900,29.0306,29.3087,28.8587,-0.21%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 12, 2019",29.0500,29.0519,29.1500,28.9100,0.00%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 11, 2019",29.0500,29.0619,29.1800,29.0500,-0.10%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 10, 2019",29.0800,29.0619,29.1700,29.0026,0.10%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 09, 2019",29.0500,29.0619,29.0700,29.0013,-0.31%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 08, 2019",29.1415,29.0589,29.2570,28.9809,0.07%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 05, 2019",29.1200,28.8519,29.1300,28.8519,0.80%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 04, 2019",28.8900,28.8519,28.8900,28.8519,-0.58%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 03, 2019",29.0600,29.2500,29.3000,29.0400,-0.10%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 02, 2019",29.0891,29.0587,29.3468,29.0467,-0.09%,23.1,55.6,32.5,95.91,57,-1.28
"Jul 01, 2019",29.1140,28.9837,29.1718,28.9718,0.22%,23.1,55.6,32.5,95.91,57,-1.28
"Jun 28, 2019",29.0500,29.0619,29.2500,29.0100,0.07%,195.3,48.3,-147,95.91,57,-1.28
"Jun 27, 2019",29.0300,28.9419,29.0600,28.9300,-0.10%,195.3,48.3,-147,95.91,57,-1.28
"Jun 26, 2019",29.0600,29.0606,29.2087,28.9257,1.44%,195.3,48.3,-147,95.91,57,-1.28
"Jun 25, 2019",28.6488,28.9830,28.9830,28.6488,-1.28%,195.3,48.3,-147,95.91,57,-1.28
"Jun 24, 2019",29.0208,29.0614,29.1495,28.7740,-0.10%,195.3,48.3,-147,95.91,57,-1.28
"Jun 21, 2019",29.0500,29.0619,29.2200,28.9414,0.00%,195.3,48.3,-147,95.91,57,-1.28
"Jun 20, 2019",29.0500,29.0619,29.2200,28.9328,0.00%,195.3,48.3,-147,95.91,57,-1.28
"Jun 19, 2019",29.0500,29.0619,29.2300,29.0413,-0.10%,195.3,48.3,-147,95.91,57,-1.28
"Jun 18, 2019",29.0800,28.9619,29.1200,28.9619,0.78%,195.3,48.3,-147,95.91,57,-1.28
"Jun 17, 2019",28.8555,28.8555,29.1035,28.8555,-1.24%,195.3,48.3,-147,95.91,57,-1.28
"Jun 14, 2019",29.2190,29.0288,29.2769,29.0282,0.20%,195.3,48.3,-147,95.91,57,-1.28
"Jun 13, 2019",29.1621,29.0527,29.2708,29.0191,0.14%,195.3,48.3,-147,95.91,57,-1.28
"Jun 12, 2019",29.1200,28.9722,29.1200,28.8519,-0.21%,195.3,48.3,-147,95.91,57,-1.28
"Jun 11, 2019",29.1820,29.0328,29.2109,28.9635,1.65%,195.3,48.3,-147,95.91,57,-1.28
"Jun 10, 2019",28.7096,28.9530,28.9530,28.7096,-0.51%,195.3,48.3,-147,95.91,57,-1.28
"Jun 07, 2019",28.8555,28.8555,29.0435,28.7388,-0.84%,195.3,48.3,-147,95.91,57,-1.28
"Jun 06, 2019",29.1000,29.0111,29.2000,28.9213,0.01%,195.3,48.3,-147,95.91,57,-1.28
"Jun 05, 2019",29.0957,29.0365,29.2357,28.9772,-0.20%,195.3,48.3,-147,95.91,57,-1.28
"Jun 04, 2019",29.1531,29.0139,29.2420,28.9546,0.01%,195.3,48.3,-147,95.91,57,-1.28
"Jun 03, 2019",29.1495,28.9903,29.1784,28.9310,-0.08%,195.3,48.3,-147,95.91,57,-1.28
"May 31, 2019",29.1720,29.0480,29.2009,28.8637,0.22%,23.6,60.7,37.1,95.91,57,-1.28
"May 30, 2019",29.1071,29.0503,29.2803,28.9929,0.20%,23.6,60.7,37.1,95.91,57,-1.28
"May 29, 2019",29.0500,29.1200,29.1200,28.9619,0.64%,23.6,60.7,37.1,95.91,57,-1.28
"May 28, 2019",28.8652,28.9590,28.9626,28.8407,0.72%,23.6,60.7,37.1,95.91,57,-1.28
"May 27, 2019",28.6600,28.8864,28.8864,28.6600,-0.68%,23.6,60.7,37.1,95.91,57,-1.28
"May 24, 2019",28.8555,28.8555,29.0536,28.7962,-0.98%,23.6,60.7,37.1,95.91,57,-1.28
"May 23, 2019",29.1415,29.0511,29.1992,28.9918,0.54%,23.6,60.7,37.1,95.91,57,-1.28
"May 22, 2019",28.9841,28.9136,29.0417,28.8041,-0.30%,23.6,60.7,37.1,95.91,57,-1.28
"May 21, 2019",29.0702,29.0572,29.1853,28.8668,-0.10%,23.6,60.7,37.1,95.91,57,-1.28
"May 20, 2019",29.0991,29.0486,29.1567,28.8595,-0.13%,23.6,60.7,37.1,95.91,57,-1.28
"May 17, 2019",29.1370,29.0207,29.1658,28.9398,0.47%,23.6,60.7,37.1,95.91,57,-1.28
"May 16, 2019",29.0000,28.9481,29.0800,28.7814,-0.22%,23.6,60.7,37.1,95.91,57,-1.28
"May 15, 2019",29.0647,29.0323,29.1511,28.8326,0.29%,23.6,60.7,37.1,95.91,57,-1.28
"May 14, 2019",28.9800,29.0206,29.1600,28.9552,1.64%,23.6,60.7,37.1,95.91,57,-1.28
"May 13, 2019",28.5121,28.9130,28.9130,28.5121,-1.50%,23.6,60.7,37.1,95.91,57,-1.28
"May 10, 2019",28.9450,28.9705,29.1137,28.8052,0.02%,23.6,60.7,37.1,95.91,57,-1.28
"May 09, 2019",28.9400,28.8768,28.9900,28.8014,-0.03%,23.6,60.7,37.1,95.91,57,-1.28
"May 08, 2019",28.9500,28.9999,29.1600,28.9500,0.00%,23.6,60.7,37.1,95.91,57,-1.28
"May 07, 2019",28.9500,28.9931,29.1300,28.9400,-0.31%,23.6,60.7,37.1,95.91,57,-1.28
"May 06, 2019",29.0400,28.7831,29.0400,28.5500,0.88%,23.6,60.7,37.1,95.91,57,-1.28
"May 03, 2019",28.7863,28.7725,28.9532,28.7559,-0.60%,23.6,60.7,37.1,95.91,57,-1.28
"May 02, 2019",28.9593,28.9622,29.0165,28.9279,0.01%,23.6,60.7,37.1,95.91,57,-1.28
"May 01, 2019",28.9571,28.8914,28.9858,28.8342,-0.04%,23.6,60.7,37.1,95.91,57,-1.28
"Apr 30, 2019",28.9692,28.7582,29.1466,28.7582,1.36%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 29, 2019",28.5800,28.7556,28.7556,28.5800,-1.18%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 26, 2019",28.9200,28.8456,29.0200,28.7884,-0.35%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 25, 2019",29.0223,28.9310,29.0798,28.8654,0.32%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 24, 2019",28.9300,28.8826,28.9700,28.7828,-0.14%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 23, 2019",28.9712,28.8911,28.9998,28.8142,-0.01%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 22, 2019",28.9742,28.8729,29.0316,28.8158,0.26%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 19, 2019",28.9000,28.8313,28.9000,28.7500,0.17%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 18, 2019",28.8500,28.9107,29.1200,28.8500,-0.17%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 17, 2019",28.9000,28.7007,28.9100,28.7007,-0.26%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 16, 2019",28.9742,28.9023,29.0716,28.8830,0.02%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 15, 2019",28.9684,28.8901,29.0832,28.8753,0.56%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 12, 2019",28.8071,28.8456,28.8725,28.7278,-0.31%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 11, 2019",28.8958,28.8647,29.0045,28.7659,0.06%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 10, 2019",28.8785,28.8164,28.9931,28.6731,0.10%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 09, 2019",28.8500,28.8665,28.8733,28.5900,-0.05%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 08, 2019",28.8636,28.8618,28.8922,28.5922,-0.24%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 05, 2019",28.9328,28.8416,29.0188,28.5788,0.97%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 04, 2019",28.6550,28.8441,28.8578,28.5950,0.10%,19.1,44.3,25.2,95.91,57,-1.28
"Apr 03, 2019",28.6250,28.8241,28.8241,28.5750,0.09%,19.1,44.3,25.2,95.91,57,-1.28
